Year,Concentration,Weekend,lagged_ma_7,lagged_mm_7,FittedValues,day_lag1,day_lag7,day_fut1,day_fut7,day_lag30,day_fut30,day_lag365,day_fut365,IsHoliday,Winter,Spring,Summer,Autumn,skin_temp,ECP_temp,ECP_rain,CERRA_rain,extreme_precip,CSIRO_daily_minimum_near_surface_air_temperature,CSIRO_daily_maximum_near_surface_air_temperature,CSIRO_near_surface_air_temperature,CSIRO_daily_mean_near_surface_wind_speed,CSIRO_air_pressure_at_sea_level,CSIRO_precipitation_flux,CSIRO_near_surface_specific_humidity,UERRA_surface_albedo,UERRA_surface_roughness_length,UERRA_high_cloud_cover,UERRA_ten_m_wind_direction,UERRA_relative_humidity,UERRA_two_m_relative_humidity,UERRA_low_cloud_cover,UERRA_surface_air_pressure,UERRA_ten_metre_wind_speed,CERRA_surface_solar_radiation_downwards,CERRA_surface_net_thermal_radiation,CERRA_surface_upward_latent_heat_flux,CERRA_surface_thermal_radiation_downwards,CERRA_surface_net_solar_radiations,CERRA_surface_sensible_heat_flux,pm_10,pm_25,pm25_BETR012,pm25_BETR001,pm25_BETN043,pm25_BETB011,pm10_BETR012,pm10_BETR001,pm10_BETN043,pm10_BETB011,pm10_BETWOL1,o3_b011,o3_n043,o3_r012,o3_r701,o3_r710,o3_r801,o3_r811,o3_r831,o3_wol1,sin_day,cos_day,sin_month,cos_month,Day_of_Week_Sin,Day_of_Week_Cos
2008.0,5.5,0.0,29.857142857142858,38.375,10.109388264638987,2.75,43.5,14.375,38.375,18.3359375,60.375,69.0,13.625,1.0,1.0,0.0,0.0,0.0,276.01697,272.18912,1.5442744e-10,0.0,0.0241350307132174,275.5272,278.96118,277.05383,6.1628914,104189.48,2.9721084e-06,0.0044869017,16.72747,0.7069914,14.0625,98.1275,91.37627,90.03906,34.375,101775.47,2.7818034,0.0,-47552.375,-10019.625,1160230.0,0.0,-26337.562,57.44444444444445,49.0,30.5,53.625,10.5,29.75,24.125,51.375,18.75,35.5,20.0,5.75,14.5,11.0,5.25,8.5,10.125,18.25,12.0,7.625,0.20129852008866006,0.9795299412524945,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2008.0,14.375,0.0,24.428571428571427,21.125,14.29591835654162,5.5,13.75,16.625,39.125,17.921875,44.875,44.375,11.375,0.0,1.0,0.0,0.0,0.0,270.31714,271.33905,0.0,0.0,0.0,279.02722,282.15045,281.18707,7.368675,103467.336,2.0659765e-05,0.0062909164,16.731556,0.70830274,0.0,81.520615,93.25209,91.45508,42.578125,100942.72,4.1381054,0.0,-292978.7,4113.5,785163.9,0.0,61959.25,28.601388888888888,23.641666666666666,10.125,65.875,13.0,53.125,32.125,64.25,22.375,16.25,29.0,19.875,24.0,23.875,17.0,19.75,9.5,22.5,21.5,17.875,0.39435585511331855,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2008.0,16.625,0.0,24.517857142857142,21.125,16.953522788583072,14.375,21.125,25.375,31.375,17.5078125,45.875,23.75,5.625,0.0,1.0,0.0,0.0,0.0,272.91498,272.7789,1.2094948e-05,0.00023651123,0.0984193370228834,281.4551,282.7448,282.12717,9.362263,102163.266,8.889234e-05,0.0065278783,19.461048,0.70480925,40.625,83.820755,94.07641,94.43057,59.375,99854.73,3.6227121,0.0,-34972.938,-5213.875,1088962.4,0.0,12365.375,31.05555555555556,25.383333333333336,13.25,40.875,14.125,53.125,31.5,62.875,15.5,13.125,30.875,19.75,22.5,32.875,20.375,25.875,11.375,34.0,33.875,22.625,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
2008.0,25.375,0.0,23.875,16.625,19.318660748095006,16.625,38.375,54.625,34.75,17.09375,52.875,41.875,15.75,0.0,1.0,0.0,0.0,0.0,277.11365,273.94424,6.295038e-05,1.0880432,0.0616963359154219,276.96838,282.01837,278.92624,10.675262,101410.266,0.00011822471,0.0046531633,17.33968,0.7056436,0.0,147.8435,75.13872,78.90625,25.0,100013.875,3.9113946,0.0,-18477.625,-42784.625,1155289.1,0.0,86483.0,27.34027777777777,21.475,11.375,67.125,11.125,52.25,45.375,35.5,50.0,20.125,30.0,13.875,29.75,37.0,21.125,30.375,8.5,17.375,7.5,13.125,0.7247927872291199,0.6889669190756866,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
2008.0,54.625,1.0,22.017857142857142,16.625,32.30825283391552,25.375,48.5,33.75,45.0,16.6796875,48.625,29.375,17.75,0.0,1.0,0.0,0.0,0.0,278.59967,272.25284,2.6860293e-05,8.410919,1.0342824249858875,275.5971,277.45786,276.70035,8.897659,101065.39,6.7931636e-05,0.00420177,16.72747,0.7055106,0.0,209.81303,88.31935,88.76653,37.109375,99863.305,5.467828,0.0,-102644.25,-48426.375,1121639.0,0.0,96766.5,10.45,5.008333333333334,15.0,72.5,24.75,52.75,56.75,34.25,99.75,51.875,26.125,66.0,55.75,66.75,46.75,53.75,41.875,53.5,43.25,53.875,0.8486442574947509,0.5289640103269624,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2008.0,33.75,1.0,22.892857142857142,16.625,45.296549302979145,54.625,41.0,50.75,55.625,16.265625,66.125,43.625,10.875,1.0,1.0,0.0,0.0,0.0,276.7901,273.71292,5.2940675e-05,3.5416412,0.0009943707826844,272.5671,275.55438,273.66257,6.280983,101201.2,4.331995e-05,0.0034015402,16.727474,0.70632374,0.0,179.86908,98.03786,96.19141,56.640625,100919.01,4.2448425,0.0,-276889.94,2193.25,889707.3,0.0,81152.0,19.9625,10.652083333333334,15.875,74.375,27.625,35.375,59.75,34.375,134.625,40.75,35.125,47.25,40.25,52.25,30.75,38.75,22.25,29.25,32.75,35.0,0.9377521321470804,0.3473052528448203,1.2246467991473532e-16,-1.0,0.0,1.0
2008.0,50.75,0.0,21.857142857142858,16.625,23.698403205626956,33.75,2.75,38.375,39.125,15.8515625,21.75,52.625,5.0,0.0,1.0,0.0,0.0,0.0,279.5905,270.00464,1.250591e-07,2.8145218,0.0959557728385425,272.57098,273.28577,272.86234,3.3830605,101457.51,4.5208402e-05,0.0033083092,16.727474,0.7054059,13.671875,225.58327,84.72018,87.20703,55.078125,100897.81,8.342186,0.0,-235716.5,-92132.875,979274.94,0.0,207558.62,19.194444444444446,6.5,14.25,38.875,20.25,16.75,20.375,24.0,71.375,73.25,36.0,66.0,33.25,65.375,51.375,62.5,45.375,53.25,58.875,46.125,0.9884683243281114,0.1514277775045767,-0.5000000000000001,-0.8660254037844386,0.7818314824680298,0.6234898018587336
2008.0,38.375,0.0,28.714285714285715,25.375,38.425387182372475,50.75,5.5,39.125,55.625,15.4375,23.375,48.625,5.625,0.0,1.0,0.0,0.0,0.0,279.1038,274.68097,3.5510748e-06,0.90763855,1.7815080422274954e-05,273.076,274.22974,273.69754,6.1535683,100417.2,6.031513e-05,0.0035507083,16.72747,0.70558065,39.0625,193.39882,83.95515,85.9375,58.984375,101115.25,5.8602796,0.0,-99656.625,-29586.25,1128001.9,0.0,80231.125,22.55555555555556,10.825,28.625,27.75,13.875,6.5,23.0,19.125,106.125,29.25,56.625,54.5,32.25,63.75,25.625,28.5,30.0,45.875,24.25,49.0,0.9987165071710528,-0.05064916883871264,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2008.0,39.125,0.0,33.410714285714285,33.75,33.47083920289778,38.375,14.375,31.375,49.0,15.0234375,26.75,49.375,5.75,0.0,1.0,0.0,0.0,0.0,277.28564,276.96307,2.36742e-05,0.24846649,0.1108459034023669,273.59653,276.26917,275.3524,4.132015,98479.87,0.0002918275,0.0038661398,16.727474,0.7060461,60.9375,211.49135,81.634895,86.18164,0.0,100947.44,4.373994,0.0,-199909.19,-17397.0,1004528.6,0.0,90135.875,16.11111111111111,7.649999999999999,39.75,63.375,9.125,5.25,19.5,16.875,149.0,36.125,23.75,50.125,33.875,57.5,36.75,41.25,33.75,28.875,32.375,46.125,0.9680771188662043,-0.25065253225872064,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2008.0,31.375,0.0,36.94642857142857,38.375,35.42527114058568,39.125,16.625,34.75,29.75,14.609375,20.625,41.75,7.375,0.0,1.0,0.0,0.0,0.0,281.6292,276.4537,9.80983e-06,3.939682,2.8916694876699728e-05,273.59265,277.05774,275.32132,5.7122765,99141.11,4.4199273e-06,0.0038560387,16.727474,0.7049373,63.671875,185.12657,85.89955,88.83821,12.890625,100191.125,6.2201076,0.0,-70877.375,-46860.25,1189965.8,0.0,147423.75,18.125,9.125,12.375,79.0,13.5,6.375,16.25,23.0,138.625,38.25,22.75,44.125,29.625,55.25,38.625,45.25,28.5,36.75,22.875,38.5,0.8978045395707416,-0.4403941515576344,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2008.0,34.75,0.0,39.05357142857143,38.375,31.244873007992773,31.375,25.375,45.0,42.25,14.1953125,15.625,48.125,26.5,0.0,1.0,0.0,0.0,0.0,282.3454,279.092,2.4722501e-06,2.1744308,0.0929836352919281,272.57098,273.57712,272.98666,7.8239517,100061.766,1.3969563e-07,0.0024661236,16.653934,0.70267254,60.546875,192.75351,85.504974,87.25586,39.0625,98953.94,6.100437,0.0,-94698.31,-84294.5,1181842.9,0.0,139608.12,11.666666666666666,6.916666666666667,22.25,110.625,13.25,19.625,12.125,52.25,95.5,50.75,21.0,50.375,34.75,58.5,33.75,41.125,27.125,38.375,29.5,45.875,0.7907757369376985,-0.6121059825476629,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2008.0,45.0,1.0,40.392857142857146,38.375,41.96751706204191,34.75,54.625,55.625,56.0,13.78125,7.375,42.75,41.125,0.0,1.0,0.0,0.0,0.0,277.34082,282.1722,1.03579305e-05,0.58436584,0.0182186519803218,270.147,272.88953,271.50275,1.2558441,101115.04,1.3969563e-07,0.002094755,16.653938,0.7043232,0.0,191.50575,85.180115,88.25228,49.21875,100799.56,3.4135952,0.0,-206786.94,-28454.25,978749.1,0.0,70891.125,13.6875,6.825,20.375,101.125,13.0,26.375,8.625,52.125,76.5,62.625,32.625,50.75,40.625,54.5,40.5,49.625,41.25,44.0,47.125,43.5,0.6513724827222223,-0.7587581226927909,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2008.0,55.625,1.0,39.017857142857146,38.375,42.84602972027147,45.0,33.75,39.125,50.875,13.3671875,2.25,47.5,25.0,0.0,1.0,0.0,0.0,0.0,276.73608,280.40085,1.168821e-06,0.45093536,0.0002266299552003,270.1548,272.78467,271.72028,4.8996162,100828.91,1.3775296e-08,0.0018539093,16.653938,0.704497,47.265625,151.76839,67.923485,74.75586,0.0,100456.06,4.0592623,0.0,-175659.25,-35152.375,1034899.56,0.0,80790.125,12.22222222222222,5.7250000000000005,40.5,78.375,20.875,20.25,21.875,77.625,64.375,65.625,31.875,60.25,45.375,66.375,47.625,54.875,37.375,49.375,45.0,56.375,0.48530196253108104,-0.8743466161445821,0.4999999999999993,0.866025403784439,0.0,1.0
2008.0,39.125,0.0,42.142857142857146,39.125,40.58853992432862,55.625,50.75,55.625,53.0,12.953125,3.25,48.875,8.375,0.0,1.0,0.0,0.0,0.0,280.7403,276.72687,7.1476265e-09,0.14072418,0.0425917970121847,272.6448,273.9345,273.54214,8.285446,99817.5,1.6883037e-05,0.0031319465,16.653938,0.7032055,0.0,205.53926,85.97162,87.8708,37.109375,99864.266,6.6336937,0.0,-130753.75,-25368.5,1125399.5,0.0,109161.75,14.868055555555555,7.774999999999999,60.625,15.375,24.25,17.5,28.25,87.5,40.625,27.0,38.375,44.0,30.625,53.75,37.125,44.625,26.0,36.125,30.375,40.125,0.29936312297335804,-0.9541392564000488,0.8660254037844388,0.4999999999999997,0.7818314824680298,0.6234898018587336
2008.0,55.625,0.0,40.482142857142854,39.125,33.12433483972465,39.125,38.375,49.0,46.5,12.5390625,20.5,24.125,33.875,0.0,1.0,0.0,0.0,0.0,280.4917,277.78177,1.1266362e-05,0.29742432,0.6766294207167852,273.4295,273.8335,273.55768,4.981968,100780.65,1.1218036e-05,0.0034225155,16.653938,0.7032606,60.15625,189.55446,83.95555,86.03516,64.0625,98310.99,11.688912,0.0,-47907.812,-172934.25,1206018.8,0.0,189405.12,11.881944444444445,4.958333333333333,62.625,25.375,18.0,20.25,22.375,66.0,106.125,27.875,33.75,59.25,44.375,64.375,50.0,56.125,43.375,55.125,15.75,53.875,0.10116832198743228,-0.9948693233918952,1.0,3.061616997868383e-16,0.9749279121818236,-0.22252093395631434
2008.0,49.0,0.0,42.94642857142857,39.125,47.924124779173646,55.625,39.125,29.75,23.5,12.125,30.625,12.75,8.25,0.0,1.0,0.0,0.0,0.0,277.8625,277.30905,2.2779584e-06,6.9639053,5.135304303794894e-07,273.076,273.82184,273.4567,3.0629692,101233.75,7.630101e-06,0.0031909924,16.653938,0.7038623,61.328125,192.15265,88.00811,89.4043,9.375,99506.8,2.1675868,0.0,-121418.31,-8372.75,1099653.0,0.0,22390.0,19.18055555555556,9.808333333333334,13.25,30.125,14.625,19.5,30.875,115.375,178.5,25.125,26.75,61.375,15.25,67.25,40.875,36.5,46.25,49.125,1.125,51.0,-0.10116832198743204,-0.9948693233918952,0.8660254037844392,-0.4999999999999992,0.43388373911755823,-0.900968867902419
2008.0,29.75,0.0,44.357142857142854,45.0,41.78269613210863,49.0,31.375,42.25,25.5,11.7109375,19.875,42.25,33.625,0.0,1.0,0.0,0.0,0.0,280.78613,283.6064,0.00016042592,0.0,0.1322225686039509,273.73248,279.29526,275.7292,5.418598,100287.31,9.36132e-05,0.004549831,16.653938,0.7033871,0.0,202.20566,88.89442,90.03906,60.15625,99652.74,7.033032,0.0,-137877.56,-108145.5,1100106.6,0.0,173322.0,22.17361111111111,12.325,15.75,27.625,11.125,18.875,27.875,80.375,133.75,19.625,12.375,51.375,31.625,55.625,39.625,47.75,12.375,42.125,32.375,40.0,-0.2993631229733574,-0.954139256400049,0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
2008.0,42.25,0.0,44.125,45.0,34.34704652143543,29.75,34.75,56.0,26.125,11.296875,8.375,63.75,54.625,0.0,1.0,0.0,0.0,0.0,282.80902,281.864,3.4522436e-05,1.5903473,0.3514183973677961,276.91013,279.9945,278.66208,10.832199,100486.35,6.037818e-05,0.004568478,16.653938,0.70278794,65.234375,221.21364,90.32538,93.21289,39.0625,100846.734,7.479724,0.0,-38401.062,-42380.25,1235973.5,0.0,96308.625,23.55555555555556,9.625,27.375,25.25,7.25,21.375,34.375,79.875,125.75,16.75,10.25,55.0,34.875,55.25,44.75,49.875,35.375,44.0,45.375,40.375,-0.4853019625310812,-0.874346616144582,3.6739403974420594e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2008.0,56.0,1.0,45.19642857142857,45.0,49.01746023906686,42.25,45.0,50.875,35.375,10.8828125,5.75,49.375,57.875,0.0,1.0,0.0,0.0,0.0,284.72986,277.93787,3.3033486e-06,3.8734665,0.0824046384408312,273.7869,279.17874,276.72366,4.787739,101132.83,1.2097536e-06,0.003727071,16.653936,0.70208865,72.65625,246.10652,93.73988,91.09502,67.1875,101744.28,6.8040066,0.0,-15450.3125,-66632.5,1326980.0,0.0,72984.0,9.715277777777777,4.4750000000000005,19.875,22.75,26.25,16.125,33.625,53.0,88.375,14.75,21.75,62.875,46.5,63.0,55.375,61.5,56.875,59.875,53.5,50.5,-0.651372482722222,-0.7587581226927911,-0.49999999999999917,-0.8660254037844392,-0.7818314824680299,0.6234898018587334
2008.0,50.875,1.0,46.767857142857146,49.0,51.19076861846708,56.0,55.625,53.0,39.75,10.46875,19.5,47.625,52.5,0.0,1.0,0.0,0.0,0.0,284.00287,281.19037,0.000111919806,0.9324722,2.4144381886227242e-09,274.05493,282.83417,278.24643,6.8761063,100597.836,0.00021119471,0.00534074,16.653938,0.70241433,53.515625,237.9968,93.872375,90.234375,65.234375,101663.5,7.4562073,0.0,-18171.312,-75361.75,1307308.9,0.0,67749.5,9.659722222222223,4.197916666666667,16.5,31.875,21.125,7.125,62.75,37.5,29.875,42.0,25.25,55.0,44.125,58.75,49.75,55.5,46.625,52.0,49.25,46.375,-0.7907757369376986,-0.6121059825476627,-0.8660254037844387,-0.49999999999999983,0.0,1.0
2008.0,53.0,0.0,46.089285714285715,49.0,40.95496598622367,50.875,39.125,46.5,18.375,10.0546875,30.5,57.5,36.375,0.0,1.0,0.0,0.0,0.0,281.1964,277.76926,1.9084193e-05,0.17032623,0.1492782723736234,273.55768,278.71646,275.02997,10.679924,100566.07,8.5745036e-05,0.0035662465,16.604782,0.70242095,32.421875,223.93604,86.263756,89.07015,61.328125,100321.69,7.583399,0.0,-143918.44,-100256.875,1125589.0,0.0,121896.25,16.583333333333332,8.633333333333333,27.5,52.75,11.25,13.625,71.875,91.875,33.375,29.5,26.5,60.75,46.875,62.375,52.75,57.5,44.25,44.625,48.0,49.75,-0.8978045395707414,-0.440394151557635,-1.0,-4.286263797015736e-16,0.7818314824680298,0.6234898018587336
2008.0,46.5,0.0,48.07142857142857,50.875,44.15324514215985,53.0,55.625,23.5,28.5,9.640625,48.875,34.5,54.25,0.0,1.0,0.0,0.0,0.0,274.32288,277.5916,1.268232e-05,2.0222168,0.0382717197624875,274.45892,276.92175,276.12155,8.248154,101511.81,6.944232e-05,0.0040696934,16.604782,0.7034062,29.6875,240.3423,62.159355,69.38942,0.0,102373.586,1.6561573,0.0,-276031.06,-19634.75,900806.6,0.0,45632.375,28.67361111111111,12.941666666666668,32.75,12.875,12.875,15.5,37.875,125.25,52.0,42.0,28.375,51.625,32.25,57.0,49.75,58.625,43.375,50.25,45.625,45.25,-0.9680771188662043,-0.2506525322587205,-0.8660254037844392,0.4999999999999991,0.9749279121818236,-0.22252093395631434
2008.0,23.5,0.0,46.767857142857146,49.0,44.09998131925369,46.5,49.0,25.5,15.375,9.2265625,49.375,8.125,36.0,0.0,1.0,0.0,0.0,0.0,280.53052,276.46124,1.6057524e-09,0.0018615723,0.0003588013962225,272.96335,274.9173,273.91507,5.3983994,102588.94,2.0910193e-06,0.0030938778,16.604778,0.702886,62.109375,193.80055,82.41741,90.82031,59.765625,102217.23,3.548194,0.0,-75175.25,-34311.625,1172439.4,0.0,62180.688,31.92361111111111,15.766666666666666,45.875,12.375,16.125,28.375,27.75,133.5,61.5,40.5,25.625,33.5,19.0,46.75,11.625,23.0,13.875,17.875,10.0,31.625,-0.9987165071710528,-0.05064916883871266,-0.4999999999999999,0.8660254037844387,0.43388373911755823,-0.900968867902419
2008.0,25.5,0.0,43.125,46.5,30.0201563451009,23.5,29.75,26.125,49.625,8.8125,51.75,6.25,22.25,0.0,1.0,0.0,0.0,0.0,279.78262,274.13846,2.5592655e-05,0.0,0.3330466975481267,272.50497,273.2547,272.91284,5.208832,103425.54,2.6561597e-07,0.002486324,16.604782,0.7026876,57.421875,292.6679,78.14482,83.51444,0.0,102594.56,3.3322384,0.0,-20350.625,-29779.25,1257871.8,0.0,3726.0,48.02777777777778,21.85833333333333,17.5,17.25,8.25,25.125,48.25,119.375,46.375,44.625,18.25,30.375,27.0,37.125,21.0,29.375,17.75,21.125,39.375,26.125,-0.9884683243281114,0.15142777750457667,-4.898587196589413e-16,1.0,-0.433883739117558,-0.9009688679024191
2008.0,26.125,0.0,42.517857142857146,46.5,32.77316981739745,25.5,42.25,35.375,60.375,8.3984375,39.25,14.75,42.5,0.0,1.0,0.0,0.0,0.0,279.168,273.91583,3.067288e-05,4.6692963,0.0,270.3684,272.80795,271.87955,5.087631,104151.1,1.3775296e-08,0.0015338156,16.604782,0.70336133,53.125,215.68097,78.478,86.62109,19.53125,103110.89,4.453249,0.0,-231960.25,-35571.5,975433.9,0.0,139232.5,27.45833333333333,15.116666666666667,32.75,19.75,28.5,23.0,74.375,87.0,107.0,56.375,26.75,38.625,18.75,41.0,33.875,41.0,22.125,21.0,45.125,21.5,-0.9377521321470808,0.34730525284481945,0.5000000000000006,0.8660254037844383,-0.9749279121818236,-0.2225209339563146
2008.0,35.375,1.0,40.214285714285715,46.5,39.41595861704671,26.125,56.0,39.75,44.875,7.984375,49.875,4.75,11.125,0.0,1.0,0.0,0.0,0.0,279.14755,273.17172,4.206615e-06,0.0018463135,3.794006035929176e-08,270.30627,275.95837,273.6043,2.9837227,104002.25,1.5624188e-05,0.0032414924,16.604782,0.70304054,53.125,232.99702,98.91258,92.1875,53.515625,102918.125,4.483916,0.0,-246763.25,-25797.375,966501.94,0.0,98631.625,28.26388888888889,16.625,43.125,19.5,34.5,21.5,116.5,23.5,106.625,82.5,22.625,50.625,35.5,53.5,37.375,43.875,33.75,40.375,42.75,41.125,-0.848644257494751,0.5289640103269624,0.8660254037844378,0.5000000000000014,-0.7818314824680299,0.6234898018587334
2008.0,39.75,1.0,37.267857142857146,35.375,40.54362178380182,35.375,50.875,18.375,45.875,7.5703125,38.75,23.625,2.875,0.0,1.0,0.0,0.0,0.0,280.3229,271.9331,8.004696e-10,0.0,2.747561978909604e-07,274.70755,276.03607,275.50778,3.3923836,103572.914,1.2350965e-05,0.0045358464,16.604782,0.7029419,72.65625,272.22598,78.52742,85.05859,18.75,102843.484,1.7188779,0.0,-74840.25,-13667.0,1195150.2,0.0,7884.0,31.472222222222225,19.90833333333333,68.5,32.375,39.25,28.375,81.125,31.25,71.75,79.125,21.375,54.75,39.875,57.25,34.625,42.625,41.25,44.125,47.125,34.375,-0.72479278722912,0.6889669190756865,1.0,5.51091059616309e-16,0.0,1.0
2008.0,18.375,0.0,35.67857142857143,35.375,33.25416042845557,39.75,53.0,28.5,52.875,7.15625,26.625,37.25,13.625,0.0,1.0,0.0,0.0,0.0,279.4304,271.34656,9.37829e-09,0.035331726,2.984766671964556e-07,276.07492,278.7592,277.57828,7.654583,102159.14,5.7545592e-05,0.004923532,16.604782,0.70288694,36.71875,206.96393,87.651596,84.08203,59.765625,102765.695,1.2004204,62592.0,-173830.88,-11241.75,1071882.0,53324.125,-19304.625,47.15416666666667,30.616666666666664,22.375,61.5,13.375,36.125,79.625,34.75,24.0,42.125,35.375,23.25,15.875,31.75,14.375,19.375,7.625,10.625,15.0,13.0,-0.5712682150947924,0.8207634412072763,0.8660254037844384,-0.5000000000000006,0.7818314824680298,0.6234898018587336
2008.0,28.5,0.0,30.732142857142858,26.125,22.93802993165265,18.375,46.5,15.375,48.625,6.7421875,53.125,12.5,13.625,0.0,1.0,0.0,0.0,0.0,275.8136,270.40674,2.0058968e-09,0.0,0.0006881473336734,273.51886,278.14154,274.73862,9.704105,100898.2,5.8300935e-05,0.0034885556,16.604782,0.70386636,60.15625,209.64427,80.33103,77.58789,40.625,102118.58,1.9416012,146432.0,-185869.88,-17125.0,1030978.0,124716.875,-64142.375,53.145833333333336,36.583333333333336,20.875,21.125,13.5,42.5,18.75,46.625,31.875,31.75,15.75,34.875,17.875,39.125,21.25,28.375,7.5,13.375,4.25,29.5,-0.3943558551133187,0.9189578116202306,0.5000000000000016,-0.8660254037844377,0.9749279121818236,-0.22252093395631434
2008.0,15.375,0.0,28.160714285714285,26.125,31.977556618918232,28.5,23.5,49.625,66.125,6.328125,26.625,5.125,9.5,0.0,1.0,0.0,0.0,0.0,273.96436,270.40134,1.699162e-06,0.0,0.1647409540024944,273.79465,275.49612,274.42007,6.9988594,100766.44,8.725573e-05,0.0037278477,16.605476,0.704136,0.0,246.6403,78.18205,86.13281,3.90625,102200.06,2.3821805,42752.0,-87584.44,-22458.625,1107281.8,36409.25,2116.0,37.395833333333336,28.008333333333336,17.375,10.0,16.25,14.625,27.0,34.25,31.75,57.5,20.375,28.625,15.5,30.75,29.25,40.125,23.5,37.875,43.0,15.0,-0.20129852008866028,0.9795299412524945,6.123233995736766e-16,-1.0,0.43388373911755823,-0.900968867902419
2008.0,49.625,0.0,27.0,26.125,21.367206367462728,15.375,25.5,60.375,21.75,5.9140625,26.625,20.375,21.625,0.0,1.0,0.0,0.0,0.0,276.89774,270.09558,1.3200515e-06,4.888092,0.2024928739359843,273.682,275.1931,274.1093,6.737816,101395.664,6.9127615e-05,0.003445048,16.604782,0.7039782,82.03125,202.48909,85.52594,86.18164,58.59375,99784.25,8.80443,9728.0,-58631.688,-143690.25,1133363.1,8288.0,189944.12,20.99305555555556,11.416666666666666,19.5,11.25,21.875,27.0,30.75,44.25,21.375,94.875,22.0,59.0,41.625,62.0,46.75,46.5,43.75,49.75,36.75,49.75,-2.4492935982947064e-16,1.0,-0.49999999999999895,-0.8660254037844393,-0.433883739117558,-0.9009688679024191
2008.0,60.375,0.0,30.446428571428573,28.5,43.86974932856775,49.625,26.125,44.875,23.375,5.5,72.5,4.375,33.625,0.0,1.0,0.0,0.0,0.0,276.28442,271.159,2.0710818e-06,5.645569,0.0957724885105334,273.58878,275.43784,274.05493,5.7340317,102467.43,8.8260795e-06,0.0031241775,16.562328,0.7031546,0.0,224.23462,91.070465,91.40625,0.0,99441.0,4.3648086,108800.0,-177933.62,-66918.125,1020814.75,92695.0,63611.75,20.194444444444446,7.6,21.375,25.5,18.75,20.25,30.75,61.25,51.25,125.75,17.375,72.5,47.125,62.125,58.125,66.875,30.375,38.375,61.875,55.25,0.21497044021102407,0.9766205557100867,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2008.0,44.875,1.0,35.339285714285715,35.375,57.03844189997072,60.375,35.375,45.875,26.75,14.375,64.75,13.75,20.5,0.0,1.0,0.0,0.0,0.0,274.0238,276.1611,3.8346814e-05,0.39595032,0.0804797765501551,272.26022,273.76746,273.16922,2.279831,102621.96,1.3969563e-07,0.0029159617,17.1445,0.7030724,41.40625,189.95511,71.98066,78.95508,0.0,101285.91,3.737557,297472.0,-327522.06,-73459.625,852435.1,251055.0,17509.0,17.916666666666668,7.483333333333333,11.625,24.0,15.75,14.875,26.375,67.5,56.0,108.125,24.25,59.0,43.25,60.875,48.5,53.625,37.75,50.75,54.5,42.375,0.4198891015602646,0.907575419670957,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2008.0,45.875,1.0,36.69642857142857,39.75,46.171493052815805,44.875,39.75,52.875,20.625,16.625,52.625,19.75,9.0,0.0,1.0,0.0,0.0,0.0,275.73923,276.05804,8.3205344e-07,0.0,0.0,271.45612,273.19254,272.33405,3.0520935,102558.72,1.3775296e-08,0.0023884308,16.562325,0.7034234,62.109375,143.99011,80.164604,82.03125,0.0,99875.44,5.1061883,215168.0,-279248.44,-51064.25,902497.3,182864.88,77450.125,16.555555555555554,9.075,6.625,43.25,34.125,15.375,29.875,26.75,47.375,86.375,36.125,60.0,46.25,65.5,50.125,60.5,36.125,53.25,45.75,55.25,0.6051742151937651,0.7960930657056438,1.0,6.123233995736766e-17,0.0,1.0
2008.0,52.875,0.0,37.57142857142857,44.875,37.62568662859178,45.875,18.375,48.625,15.625,25.375,52.0,17.25,8.25,0.0,1.0,0.0,0.0,0.0,277.4556,275.44922,2.6219514e-05,0.954422,0.1034663854345112,273.20807,275.01443,274.2608,5.856785,101619.42,2.5254709e-05,0.0037387237,16.562325,0.70269716,0.0,204.81491,87.63279,88.427734,0.390625,100355.89,3.585285,59008.0,-118722.0,-50719.125,1100870.5,50270.75,27145.75,13.3125,7.333333333333333,8.0,23.0,39.125,33.25,35.625,24.25,40.375,20.5,40.0,63.125,48.125,64.125,52.75,60.125,34.5,31.375,35.875,58.75,0.7621620551276365,0.6473862847818277,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
