skin_temp,Date,ECP_temp,ECP_rain,CERRA_rain,extreme_precip,CSIRO_daily_minimum_near_surface_air_temperature,CSIRO_daily_maximum_near_surface_air_temperature,CSIRO_near_surface_air_temperature,CSIRO_daily_mean_near_surface_wind_speed,CSIRO_air_pressure_at_sea_level,CSIRO_precipitation_flux,CSIRO_near_surface_specific_humidity,UERRA_surface_albedo,UERRA_surface_roughness_length,UERRA_high_cloud_cover,UERRA_orogrophy,UERRA_ten_m_wind_direction,UERRA_relative_humidity,UERRA_two_m_relative_humidity,UERRA_low_cloud_cover,UERRA_surface_air_pressure,UERRA_ten_metre_wind_speed,CERRA_surface_solar_radiation_downwards,CERRA_surface_net_thermal_radiation,CERRA_surface_upward_latent_heat_flux,CERRA_surface_thermal_radiation_downwards,CERRA_surface_net_solar_radiations,CERRA_surface_sensible_heat_flux
276.43793,2006-01-01,280.5302,3.2729963e-06,,0.0032216092429518,279.32635,283.65768,281.5794,6.9879837,100957.945,5.7418256e-06,0.005929647,,,,,,,,,,,,,,,,
275.31964,2006-01-02,279.35895,1.9319048e-06,,0.0132429003996894,281.42404,284.47736,282.91183,7.520954,100416.35,1.5498268e-05,0.0066187773,,,,,,,,,,,,,,,,
272.81738,2006-01-03,279.22357,6.9933444e-06,,4.906464615819548e-05,278.96896,283.67322,281.47455,7.5100746,99996.19,4.7852023e-05,0.006081924,,,,,,,,,,,,,,,,
273.9376,2006-01-04,271.41513,9.48648e-10,,0.0069524165841523,278.88348,282.6749,280.68597,7.956032,101255.35,2.6891319e-05,0.005652286,,,,,,,,,,,,,,,,
271.7989,2006-01-05,269.9058,4.7769747e-05,,0.0008443593888285,279.0622,285.46014,283.31195,7.499199,100893.54,6.7931636e-05,0.0072045773,,,,,,,,,,,,,,,,
272.41937,2006-01-06,270.49057,1.8149292e-07,,0.0001165568552681,279.3108,285.23096,282.50006,7.028385,101145.66,4.4893688e-05,0.0066055693,,,,,,,,,,,,,,,,
272.46066,2006-01-07,270.19595,0.0,,0.0,279.29526,282.5389,281.23758,8.93029,100763.95,6.805738e-05,0.005921878,,,,,,,,,,,,,,,,
273.6338,2006-01-08,273.4241,2.2345012e-07,,0.0,277.1937,280.0916,278.4251,4.904278,101735.64,1.5183555e-05,0.0049243085,,,,,,,,,,,,,,,,
271.9386,2006-01-09,276.61182,5.817546e-05,,0.0,275.8302,278.97675,277.48505,4.612152,101351.305,7.060722e-07,0.004637623,,,,,,,,,,,,,,,,
274.87787,2006-01-10,275.9115,6.0140876e-05,,3.358997113447713e-05,277.03442,280.25867,278.78638,7.2148438,99773.914,1.8771489e-05,0.004673362,,,,,,,,,,,,,,,,
276.47348,2006-01-11,272.03622,4.4369347e-07,,0.1821419289769568,278.31635,281.19095,279.5089,5.8971825,100257.63,6.4320034e-07,0.005339185,,,,,,,,,,,,,,,,
275.58472,2006-01-12,269.58133,3.0037173e-10,,0.0004563846688205,275.8768,279.24088,278.0561,2.9464302,99922.46,5.5216682e-05,0.0049779154,,,,,,,,,,,,,,,,
272.70624,2006-01-13,270.43826,0.0,,0.0001058362694734,275.58545,279.40015,277.29468,2.5144615,99836.305,6.0565385e-06,0.0047836863,,,,,,,,,,,,,,,,
273.96503,2006-01-14,269.67517,0.0,,0.0,275.5194,278.2231,276.75085,2.3590775,100015.54,1.3356739e-06,0.004427854,,,,,,,,,,,,,,,,
272.784,2006-01-15,269.20514,4.1288712e-07,,0.0,278.29694,283.4285,280.96176,6.433262,99704.06,3.2052816e-05,0.006095132,,,,,,,,,,,,,,,,
276.1828,2006-01-16,270.3357,0.0,,0.0336725405345747,278.76697,281.74258,280.5267,9.149384,99321.28,0.00013414983,0.0054751467,,,,,,,,,,,,,,,,
278.68066,2006-01-17,273.02313,1.9163828e-05,,0.5804840350021909,277.62488,280.01782,278.73978,6.0556755,99655.51,8.108704e-05,0.004995009,,,,,,,,,,,,,,,,
278.60938,2006-01-18,274.82135,0.00014573574,,0.0246707840635691,277.47726,279.17874,278.32022,5.707615,100196.8,8.0331694e-05,0.0049274154,,,,,,,,,,,,,,,,
280.8972,2006-01-19,275.7528,1.4273887e-06,,0.0589941869384597,276.8907,279.01947,277.6676,3.316246,101036.805,2.9597988e-05,0.0048574936,,,,,,,,,,,,,,,,
277.95908,2006-01-20,277.19574,7.1795002e-06,,0.1323024863155739,274.0355,277.05774,275.20865,4.4676437,102205.766,2.7833162e-06,0.003644716,,,,,,,,,,,,,,,,
277.1903,2006-01-21,275.19556,1.0453193e-06,,0.0005586967909867,275.1232,280.68985,278.7126,6.242138,101564.02,2.8024426e-05,0.0049802475,,,,,,,,,,,,,,,,
273.69122,2006-01-22,280.49786,3.5904657e-05,,0.0008518778600877,278.40958,280.66653,279.4623,4.086952,101085.125,2.4688332e-05,0.00542387,,,,,,,,,,,,,,,,
269.87564,2006-01-23,284.848,2.870701e-05,,5.332687942217177e-07,278.51447,280.2237,279.237,2.202137,101139.83,5.73568e-05,0.0054681543,,,,,,,,,,,,,,,,
269.93994,2006-01-24,283.83716,6.469294e-06,,0.0,276.75473,278.50668,277.60547,1.972168,102032.9,7.1894683e-06,0.00468657,,,,,,,,,,,,,,,,
274.04895,2006-01-25,281.29413,1.3651623e-05,,0.0409733367742321,276.24973,281.55225,278.59604,6.3757706,101704.11,1.159562e-05,0.004998116,,,,,,,,,,,,,,,,
270.45282,2006-01-26,280.32227,2.9437297e-05,,0.0627165854371408,276.26917,280.71704,278.328,5.8878593,101191.41,1.2728727e-05,0.0049398467,,,,,,,,,,,,,,,,
266.67172,2006-01-27,282.0955,7.755186e-06,,1.7967717816841347e-15,278.92233,283.69653,282.14658,10.235523,98996.914,9.323544e-05,0.006460285,,,,,,,,,,,,,,,,
270.4338,2006-01-28,282.22687,1.0836096e-06,,0.0,280.07996,283.277,281.51727,4.3992767,99201.32,7.246371e-05,0.0063305385,,,,,,,,,,,,,,,,
270.6029,2006-01-29,280.3846,6.8990136e-07,,0.0,276.38568,280.91516,278.86407,5.4046135,100375.8,3.362638e-05,0.0049452856,,,,,,,,,,,,,,,,
273.87134,2006-01-30,277.23187,0.0,,0.0008257972067547,275.86905,278.98837,277.14706,4.790844,101145.266,1.0273898e-05,0.0046119858,,,,,,,,,,,,,,,,
271.85553,2006-01-31,276.74445,0.0,,0.002640869845501,277.05383,280.59274,279.28363,8.352261,100057.336,2.7646665e-05,0.0048202015,,,,,,,,,,,,,,,,
270.47504,2006-02-01,277.75302,0.0,,3.718273973582751e-05,279.5866,282.1699,280.9035,8.5014305,99618.45,6.7488354e-06,0.0054937936,,,,,,,,,,,,,,,,
268.97522,2006-02-02,278.89728,0.0,,0.0,278.52222,281.0084,280.03723,6.3726616,100076.52,2.6450687e-05,0.005559055,,,,,,,,,,,,,,,,
272.85486,2006-02-03,275.60226,0.0,,0.0090653141412815,278.70868,282.37964,280.93457,8.150261,99499.664,1.6694246e-05,0.0056515094,,,,,,,,,,,,,,,,
275.4489,2006-02-04,276.81747,5.529904e-07,,0.0136817006710181,277.4151,281.64157,279.87796,7.0470314,98653.67,1.5873379e-06,0.0048606005,,,,,,,,,,,,,,,,
278.50955,2006-02-05,283.36008,7.0383403e-06,,0.1257526563896212,277.3219,281.38132,279.5905,7.505413,98691.98,2.0533844e-05,0.0051985625,,,,,,,,,,,,,,,,
276.49805,2006-02-06,283.20367,5.1562424e-06,,0.0222914643500984,278.51447,280.67432,279.71094,7.9218445,99193.71,3.2430577e-05,0.0052094385,,,,,,,,,,,,,,,,
279.6211,2006-02-07,277.43655,1.5066578e-06,,0.0389054765985432,276.2536,279.22147,277.86185,7.9544754,100205.336,4.0550407e-05,0.0046710316,,,,,,,,,,,,,,,,
275.85864,2006-02-08,273.4748,0.0,,0.2092425420639305,275.4223,277.0966,276.30023,8.3398285,102015.18,4.331995e-05,0.0038265157,,,,,,,,,,,,,,,,
274.4172,2006-02-09,274.10657,0.0,,0.0069956889863264,273.37122,276.66537,275.3485,3.662754,102273.9,8.574239e-06,0.003639277,,,,,,,,,,,,,,,,
273.58566,2006-02-10,275.21912,0.0,,0.0016021756436663,273.7791,276.30023,274.7736,5.2321396,100048.71,1.3775296e-08,0.003362693,,,,,,,,,,,,,,,,
273.3128,2006-02-11,276.96933,3.762553e-10,,0.0118172830523345,273.38287,274.97168,273.82184,5.3424606,99538.74,7.630101e-06,0.0032407157,,,,,,,,,,,,,,,,
273.20673,2006-02-12,276.7677,0.0,,0.7001639753866962,273.39844,275.44174,274.07825,4.2640915,99896.984,2.0282003e-05,0.0035359468,,,,,,,,,,,,,,,,
276.10397,2006-02-13,276.8057,0.0,,0.0178655655523505,273.2547,275.1426,273.77524,4.593506,100534.445,5.5594268e-05,0.0035817847,,,,,,,,,,,,,,,,
278.55786,2006-02-14,277.31293,0.0,,0.0323889646044046,273.46057,275.06104,273.96945,6.047909,101222.02,5.905628e-05,0.0035864469,,,,,,,,,,,,,,,,
280.2411,2006-02-15,278.19672,1.3842832e-06,,0.6109755794009907,273.49942,276.87128,274.7153,5.7837524,102122.63,1.707183e-05,0.0035149697,,,,,,,,,,,,,,,,
278.44226,2006-02-16,277.06122,7.658151e-09,,0.4795860940485712,273.783,280.3247,277.67538,9.251938,101757.24,4.766323e-05,0.004920423,,,,,,,,,,,,,,,,
278.9416,2006-02-17,278.3004,2.848447e-13,,0.4340636197018008,278.54553,280.31305,279.136,9.149384,101681.73,2.8779772e-05,0.0049584936,,,,,,,,,,,,,,,,
276.9339,2006-02-18,280.87372,1.5487771e-09,,0.4498669519998108,278.5766,282.35635,280.73257,9.840847,100831.695,0.00016241233,0.0057556164,,,,,,,,,,,,,,,,
279.14636,2006-02-19,281.89355,3.0862477e-06,,0.3122346905199866,278.23865,282.39908,280.5539,8.431507,101154.9,3.6144258e-05,0.0055015627,,,,,,,,,,,,,,,,
275.34033,2006-02-20,282.1739,2.1209627e-05,,0.8059636606440354,281.45123,284.12384,282.7914,8.030613,100558.375,1.97785e-05,0.0067291,,,,,,,,,,,,,,,,
275.42627,2006-02-21,284.64978,3.2020798e-06,,0.2494183377499727,279.91293,282.3913,281.49396,7.1153984,100794.875,2.405873e-05,0.0059234314,,,,,,,,,,,,,,,,
273.415,2006-02-22,281.45245,2.0784997e-08,,0.0108476893920182,279.3924,282.51172,280.7753,2.8671837,100626.98,0.00012924017,0.006185254,,,,,,,,,,,,,,,,
272.35168,2006-02-23,279.4898,2.5564994e-05,,0.004802452844692,278.84076,281.14822,280.449,5.866108,99803.67,0.0001692733,0.005948294,,,,,,,,,,,,,,,,
274.42844,2006-02-24,278.29486,4.7348805e-09,,9.982260779578826e-05,270.35287,278.77084,274.1365,6.666336,100451.86,0.00010481746,0.0034497082,,,,,,,,,,,,,,,,
272.88098,2006-02-25,276.62433,0.0,,8.905296744887228e-17,268.96606,273.63538,271.57266,6.131813,102507.91,1.3775296e-08,0.0014670007,,,,,,,,,,,,,,,,
272.14185,2006-02-26,276.1084,0.0,,0.0159204015787371,273.11484,277.03055,274.65314,3.1950455,103571.05,1.3969563e-07,0.0033953246,,,,,,,,,,,,,,,,
274.66766,2006-02-27,273.61514,0.0,,0.0767235482326219,273.92673,278.52222,276.26917,5.224369,102922.7,7.2525168e-06,0.0035227388,,,,,,,,,,,,,,,,
273.08545,2006-02-28,272.70798,0.0,,0.5304311253782501,274.85904,279.35355,277.74142,6.33226,101719.41,0.0001184135,0.0046982244,,,,,,,,,,,,,,,,
270.23688,2006-03-01,273.68875,0.0,,0.0361977836172651,274.5677,278.66208,276.37015,6.4798775,101601.16,4.5585984e-05,0.0041660313,,,,,,,,,,,,,,,,
272.00363,2006-03-02,278.04068,3.567549e-06,,0.0095635210156838,273.5305,277.08105,275.25528,7.009739,102328.195,7.3153883e-06,0.0033945478,,,,,,,,,,,,,,,,
273.09973,2006-03-03,279.73447,0.0001203253,,0.0106817188455128,271.65424,273.49554,272.5749,6.2918625,102501.47,1.146705e-06,0.002389986,,,,,,,,,,,,,,,,
272.69653,2006-03-04,280.494,1.0836798e-05,,0.0,271.11038,272.91284,272.05435,3.6223526,102417.555,1.3775296e-08,0.0019968618,,,,,,,,,,,,,,,,
273.71472,2006-03-05,284.5314,1.919699e-06,,0.0102829942269688,272.20197,275.30188,273.32462,2.742878,101724.93,1.146705e-06,0.0026013087,,,,,,,,,,,,,,,,
273.40796,2006-03-06,284.5198,2.4360714e-08,,0.0061954928908526,273.39453,276.42453,274.82797,2.4041367,100919.18,6.805738e-05,0.0039974395,,,,,,,,,,,,,,,,
276.0506,2006-03-07,280.79642,5.120618e-05,,0.0824276549670707,274.0666,276.71976,275.17758,2.1850471,100905.734,2.4688332e-05,0.003812531,,,,,,,,,,,,,,,,
282.54752,2006-03-08,280.74982,5.95674e-07,,0.6677547277326179,274.9173,278.04053,276.2847,3.7777367,101201.98,3.0919888e-05,0.0041365083,,,,,,,,,,,,,,,,
280.54614,2006-03-09,281.88104,2.8850956e-05,,0.1238419213684816,274.15204,278.90292,276.82855,5.9096146,100262.29,9.279498e-05,0.00435327,,,,,,,,,,,,,,,,
277.41263,2006-03-10,279.62784,2.9233253e-05,,0.4636340267844975,275.32132,278.97675,277.38016,6.099186,99061.164,8.675222e-05,0.0043245237,,,,,,,,,,,,,,,,
271.68115,2006-03-11,279.75067,0.00027651904,,0.0356569550130161,274.6959,278.31635,276.1371,6.9304924,99319.02,6.7050365e-05,0.00407047,,,,,,,,,,,,,,,,
271.73694,2006-03-12,279.89996,7.4258125e-05,,0.0,273.65094,278.18427,275.74472,6.147354,100627.91,7.479262e-05,0.0039702468,,,,,,,,,,,,,,,,
273.7227,2006-03-13,278.66718,2.712849e-05,,0.0,272.97113,275.61655,273.96945,4.4225845,101383.86,5.1752727e-06,0.0030682385,,,,,,,,,,,,,,,,
277.00067,2006-03-14,278.7946,1.185519e-06,,0.0,273.84128,276.92175,274.91342,6.394413,99538.266,7.630101e-06,0.00309854,,,,,,,,,,,,,,,,
275.80823,2006-03-15,278.0588,6.436619e-05,,0.0,273.00995,274.75803,273.77136,7.3034134,99853.87,1.3106311e-05,0.0033292864,,,,,,,,,,,,,,,,
275.12286,2006-03-16,278.79507,2.3666848e-09,,0.0008009799680707,272.8002,276.45563,274.3657,4.4008293,101131.36,3.0668045e-05,0.003570132,,,,,,,,,,,,,,,,
275.8344,2006-03-17,276.89484,7.559786e-05,,3.252555831981309e-05,273.92673,277.33353,275.30188,4.0403366,101920.86,2.99127e-05,0.0037014317,,,,,,,,,,,,,,,,
277.59094,2006-03-18,279.01617,8.287914e-05,,0.0,273.37512,277.10822,275.096,3.3411064,102391.836,1.2665678e-05,0.0034458246,,,,,,,,,,,,,,,,
277.1162,2006-03-19,279.22003,1.046871e-05,,0.000251130411629,274.75415,279.16708,277.32965,2.3792763,102219.984,1.10921155e-05,0.0045778006,,,,,,,,,,,,,,,,
278.9902,2006-03-20,277.52878,7.926546e-06,,9.536770930105894e-06,277.38794,281.24146,279.20593,5.4791985,101234.695,5.678777e-06,0.004869923,,,,,,,,,,,,,,,,
276.72632,2006-03-21,277.48972,7.4911486e-06,,0.0017964526639022,278.85632,282.60495,280.51505,7.744709,100104.88,1.9715628e-05,0.005482916,,,,,,,,,,,,,,,,
277.2941,2006-03-22,278.72415,1.1485669e-08,,0.0,279.1321,284.6172,281.56778,7.6390457,99473.25,9.455504e-06,0.0053112153,,,,,,,,,,,,,,,,
280.89914,2006-03-23,276.7752,1.3895664e-05,,0.0,278.8874,283.99954,281.38132,7.186878,99257.58,3.306e-05,0.005434748,,,,,,,,,,,,,,,,
283.89905,2006-03-24,277.56525,4.4395113e-10,,0.1236096875364997,277.722,283.19153,280.55,4.9275856,99513.875,4.356879e-06,0.0050385166,,,,,,,,,,,,,,,,
284.66116,2006-03-25,283.73434,5.6889538e-09,,0.1727191643218172,276.14484,281.6183,278.88348,4.4707527,100654.71,3.0856838e-05,0.004863709,,,,,,,,,,,,,,,,
288.1727,2006-03-26,281.27258,4.078616e-05,,0.3239538927706131,276.1371,284.01895,280.20816,3.3954926,101764.86,1.8391786e-06,0.005165931,,,,,,,,,,,,,,,,
284.94244,2006-03-27,279.86804,2.7794062e-05,,0.1567416416984535,279.57108,285.08334,282.03003,7.971569,100935.88,0.00011161557,0.005996462,,,,,,,,,,,,,,,,
282.89438,2006-03-28,278.3084,2.6364609e-05,,4.000566588339531e-05,277.79968,285.22708,282.3136,4.2734146,100667.23,3.4067012e-05,0.0068666153,,,,,,,,,,,,,,,,
282.9052,2006-03-29,279.38092,6.1870353e-09,,0.2098945347710652,284.4152,288.21823,286.41965,7.2676773,100171.16,0.00010167016,0.008836117,,,,,,,,,,,,,,,,
285.23663,2006-03-30,280.6372,3.2182597e-05,,0.5640810100047196,280.28973,286.4391,284.87747,7.2381516,100405.945,1.0084929e-05,0.0074011385,,,,,,,,,,,,,,,,
284.18588,2006-03-31,281.97766,3.3922355e-05,,0.2206647258786764,278.9379,284.52396,281.42404,4.7116013,101071.61,1.3775296e-08,0.0056305323,,,,,,,,,,,,,,,,
283.00806,2006-04-01,282.6377,1.5394887e-10,,0.0924069036494174,279.22922,286.57504,282.91574,5.4279213,100660.55,7.6647154e-08,0.005780477,,,,,,,,,,,,,,,,
283.55957,2006-04-02,285.62213,0.0,,0.2015863853301261,281.04333,284.88135,282.98178,3.4576454,98967.93,0.00015718778,0.0073001385,,,,,,,,,,,,,,,,
281.2525,2006-04-03,288.91797,0.0,,0.0199560713548946,279.70316,282.86523,281.19485,6.809292,100585.336,2.6010053e-05,0.0054836925,,,,,,,,,,,,,,,,
277.81714,2006-04-04,289.17136,0.0,,0.0,278.34354,284.17822,281.156,2.7910461,101041.85,1.4994763e-05,0.0055738166,,,,,,,,,,,,,,,,
279.57892,2006-04-05,290.2792,0.0,,0.0,273.57324,280.13434,277.65207,4.43346,101926.54,2.6561597e-07,0.0037029851,,,,,,,,,,,,,,,,
283.09448,2006-04-06,290.5341,5.163807e-10,,1.50535522164747e-06,273.2741,280.02945,276.64984,2.2580757,102685.74,6.4341225e-06,0.0035095308,,,,,,,,,,,,,,,,
281.38562,2006-04-07,287.54178,2.5019208e-06,,0.0005556214270073,273.6043,282.1155,277.8735,1.6101227,102584.914,2.6561597e-07,0.0038451627,,,,,,,,,,,,,,,,
280.89856,2006-04-08,288.14218,0.0,,0.1951534276227547,273.91895,287.84918,281.52502,2.512909,101975.8,3.2848783e-07,0.0052203164,,,,,,,,,,,,,,,,
280.71576,2006-04-09,290.27994,7.820347e-10,,0.0,281.69595,289.16995,285.20764,4.25943,101188.54,4.105215e-06,0.0064719394,,,,,,,,,,,,,,,,
281.26303,2006-04-10,284.1714,0.00011229398,,0.0016130967451277,282.59332,285.9574,284.0578,2.7195702,100409.75,2.5380628e-05,0.0075099077,,,,,,,,,,,,,,,,
281.40378,2006-04-11,285.34103,3.925911e-07,,0.1236797440150762,277.71423,283.37024,281.11328,5.9748764,99642.92,0.00013610115,0.00626217,,,,,,,,,,,,,,,,
282.70016,2006-04-12,284.11948,4.89404e-05,,0.0251122409739677,276.30798,277.87738,277.00723,4.6432304,100033.63,8.637287e-06,0.004233625,,,,,,,,,,,,,,,,
283.66058,2006-04-13,282.15002,9.2327486e-05,,0.4833695960210709,275.03772,279.8197,277.15872,6.0852013,100125.086,3.2848783e-07,0.003615193,,,,,,,,,,,,,,,,
283.03918,2006-04-14,283.38452,5.616749e-06,,0.1375823363086785,274.25693,276.98004,275.71365,5.4465675,100594.97,5.1691797e-05,0.0038785692,,,,,,,,,,,,,,,,
287.55966,2006-04-15,285.75708,1.0009247e-06,,0.0713051506650967,276.03607,278.77472,277.35684,5.9453545,101553.695,2.015626e-05,0.0040720236,,,,,,,,,,,,,,,,
285.45282,2006-04-16,283.17514,2.2374377e-05,,0.2450141490831473,274.8435,281.94458,278.36685,4.035675,102133.44,1.5750107e-05,0.004127186,,,,,,,,,,,,,,,,
285.10956,2006-04-17,282.37076,9.371869e-10,,0.0585639556703788,275.0455,280.48395,277.5433,3.8740768,101854.984,2.1981663e-05,0.0039632544,,,,,,,,,,,,,,,,
284.76746,2006-04-18,282.30374,8.731616e-07,,0.0,274.9445,279.53223,277.17426,5.4760933,101827.48,2.0345053e-05,0.0040564854,,,,,,,,,,,,,,,,
287.34796,2006-04-19,280.76315,1.4453775e-05,,0.0,276.1604,278.8097,277.38403,4.5002747,102424.31,1.033677e-05,0.0041357316,,,,,,,,,,,,,,,,
288.12338,2006-04-20,280.47552,1.0170466e-05,,0.0,275.93896,281.06277,278.7126,2.1897087,102839.89,8.319925e-07,0.004321417,,,,,,,,,,,,,,,,
290.49222,2006-04-21,281.5858,1.9562648e-07,,0.0486570967180748,277.1432,281.32303,279.22922,2.1058006,102735.46,5.803285e-07,0.004493894,,,,,,,,,,,,,,,,
285.38043,2006-04-22,281.12677,1.698524e-07,,0.0083532546511072,277.0655,282.06113,279.44678,4.3324623,102212.055,1.146705e-06,0.004483016,,,,,,,,,,,,,,,,
289.03973,2006-04-23,282.79587,6.3520935e-07,,0.003900437973474,276.66928,280.25867,278.52222,5.3207054,101759.03,1.146705e-06,0.004110871,,,,,,,,,,,,,,,,
291.65662,2006-04-24,283.9317,2.2807264e-08,,0.112579273732562,277.24808,280.36743,278.79028,4.5173683,101632.86,1.2854647e-05,0.0044667013,,,,,,,,,,,,,,,,
290.104,2006-04-25,284.31348,2.1775762e-07,,0.0031853556758897,277.2403,279.61768,278.46783,5.2165985,101832.53,9.518552e-06,0.004480686,,,,,,,,,,,,,,,,
288.03302,2006-04-26,285.0774,1.263392e-05,,0.5558706545190676,276.3313,282.267,279.11658,5.577091,101972.3,8.196655e-06,0.004326077,,,,,,,,,,,,,,,,
287.71875,2006-04-27,283.55673,1.97065e-06,,0.0,275.9778,280.7753,278.08716,5.749569,102151.914,1.3969563e-07,0.003910424,,,,,,,,,,,,,,,,
282.9237,2006-04-28,281.63245,1.2250106e-05,,0.0,275.62042,282.66324,278.98062,4.4847374,102348.95,1.3775296e-08,0.003922077,,,,,,,,,,,,,,,,
282.70798,2006-04-29,280.368,1.9979101e-05,,0.0,276.37402,282.8497,279.50116,5.211937,102534.33,3.6645818e-06,0.003950823,,,,,,,,,,,,,,,,
283.25262,2006-04-30,282.02115,1.1261583e-09,,0.114383974524699,275.69034,282.873,279.1632,6.313614,102608.055,1.3775296e-08,0.003607424,,,,,,,,,,,,,,,,
283.47437,2006-05-01,284.83447,0.0,,0.255072392248676,276.0244,281.50174,279.34576,5.940693,102175.16,1.0399642e-05,0.0044503845,,,,,,,,,,,,,,,,
291.24817,2006-05-02,284.2419,2.5150817e-05,,2.9138850362192585e-13,278.97675,283.66934,281.39685,6.776661,101590.91,2.9092364e-06,0.0048893467,,,,,,,,,,,,,,,,
295.75958,2006-05-03,284.3557,1.4797047e-05,,0.0,280.2431,284.57446,281.98343,8.218632,100778.87,1.1406828e-05,0.0050447322,,,,,,,,,,,,,,,,
297.063,2006-05-04,284.42813,1.4208401e-05,,0.0,279.29916,284.4618,281.36578,6.507847,100856.016,2.8463646e-06,0.0045412853,,,,,,,,,,,,,,,,
293.4961,2006-05-05,282.84125,6.048971e-05,,0.0,278.05997,286.64108,282.5389,5.373539,101184.5,1.3775296e-08,0.004368808,,,,,,,,,,,,,,,,
292.33365,2006-05-06,282.30234,1.5159858e-06,,0.0722078256467105,279.28363,287.3908,283.46347,5.182415,101257.99,2.0256749e-07,0.0047324076,,,,,,,,,,,,,,,,
293.02783,2006-05-07,283.17203,1.6432346e-06,,0.112238127836074,280.31693,288.90582,284.8697,6.06966,101080.55,9.896137e-06,0.005884586,,,,,,,,,,,,,,,,
287.1631,2006-05-08,283.39465,3.8243612e-05,,0.5320950441048562,281.35022,286.92078,283.91406,6.961567,101204.62,5.8046976e-06,0.005165931,,,,,,,,,,,,,,,,
289.80005,2006-05-09,284.47784,6.245691e-05,,0.0006021609816248,280.70538,285.3553,282.96234,4.9353523,101187.68,8.95041e-07,0.0051053315,,,,,,,,,,,,,,,,
294.58154,2006-05-10,285.53854,4.2442734e-06,,1.1003459518415823e-06,279.60214,285.54172,282.30585,6.3415833,101168.57,7.6647154e-08,0.0047899,,,,,,,,,,,,,,,,
296.75186,2006-05-11,286.3185,6.3097395e-05,,0.0,277.42676,282.76035,280.1965,5.137352,101899.19,2.3426833e-06,0.0037231855,,,,,,,,,,,,,,,,
293.94867,2006-05-12,285.36337,9.4362134e-05,,2.6423875441496785e-05,274.7736,283.87134,279.90128,2.9868317,102004.46,9.579129e-07,0.0034838933,,,,,,,,,,,,,,,,
290.1377,2006-05-13,283.642,1.0080945e-05,,0.2143326157903774,274.78522,285.6272,281.156,2.390152,101139.36,6.4320034e-07,0.0040696934,,,,,,,,,,,,,,,,
290.14062,2006-05-14,288.78607,5.833497e-06,,0.0,280.2936,283.33914,281.80472,7.3422623,101227.77,2.0470972e-05,0.005179139,,,,,,,,,,,,,,,,
292.9846,2006-05-15,287.56207,5.4257544e-06,,0.0167076152892187,278.2581,286.62943,282.671,3.9300156,101944.17,9.579129e-07,0.004520308,,,,,,,,,,,,,,,,
292.627,2006-05-16,286.02734,6.0434933e-05,,0.2307075561844736,278.38626,286.87805,282.93903,3.0334473,101557.42,2.7833162e-06,0.0049266387,,,,,,,,,,,,,,,,
293.01743,2006-05-17,287.5623,4.6397018e-11,,0.0546613901174525,278.36298,288.4319,284.04227,3.1437683,101203.45,1.146705e-06,0.0058348626,,,,,,,,,,,,,,,,
290.30557,2006-05-18,287.98868,0.00028087036,,0.1459453475639882,282.50784,288.54065,285.50677,3.0427704,100978.22,5.1728e-07,0.00600967,,,,,,,,,,,,,,,,
286.58636,2006-05-19,285.40164,1.3514532e-05,,0.1063137388412123,283.63828,290.9491,287.58115,2.3233376,100867.59,6.11941e-06,0.0061868094,,,,,,,,,,,,,,,,
283.95483,2006-05-20,285.3688,3.104003e-05,,0.8100138280936416,284.24817,289.17773,286.91687,2.4958153,100717.26,0.00014239576,0.008889724,,,,,,,,,,,,,,,,
290.69318,2006-05-21,290.89853,0.00014551611,,0.1575807869755499,285.42908,289.86142,287.36362,2.477169,101153.42,6.61691e-05,0.009119693,,,,,,,,,,,,,,,,
286.4504,2006-05-22,290.2809,3.1114323e-05,,0.0388524093320705,283.87134,289.98962,286.95963,3.6689682,101472.266,1.3969563e-07,0.007384047,,,,,,,,,,,,,,,,
285.04724,2006-05-23,290.16083,6.4823776e-06,,0.1386439777613349,284.186,289.59726,286.80423,4.8794136,101561.08,1.0207847e-06,0.00674464,,,,,,,,,,,,,,,,
285.16016,2006-05-24,290.40945,0.00013728048,,0.0332214281904325,284.7648,290.09448,287.3209,5.5397987,101540.17,1.3775296e-08,0.006380262,,,,,,,,,,,,,,,,
287.6338,2006-05-25,290.99667,2.9856116e-07,,0.3199402597352839,283.36633,290.2926,286.74207,5.623707,101685.23,1.3775296e-08,0.0064237695,,,,,,,,,,,,,,,,
287.89896,2006-05-26,291.0198,0.0,,0.3007568428239254,281.07053,289.7876,285.27368,4.208153,102023.266,7.6647154e-08,0.006030647,,,,,,,,,,,,,,,,
288.29163,2006-05-27,291.9203,0.0,,0.2877162643669597,279.05054,288.72324,284.57834,1.5075684,101785.76,3.913597e-07,0.0057338625,,,,,,,,,,,,,,,,
289.00317,2006-05-28,291.15457,1.5301884e-08,,1.582761674881872e-29,282.06888,290.4985,286.87415,3.8196907,101424.484,5.803285e-07,0.006803686,,,,,,,,,,,,,,,,
284.3208,2006-05-29,290.8499,1.88856e-09,,0.5562519651400305,283.59943,290.28094,286.84695,5.045677,101259.94,3.4759487e-05,0.006989369,,,,,,,,,,,,,,,,
282.35718,2006-05-30,289.0912,2.3316668e-05,,0.1254370995129153,284.20932,291.24435,287.72876,4.3511086,101158.08,5.803285e-07,0.0067749396,,,,,,,,,,,,,,,,
