pm_10,Date,pm_25
14.62152777777778,2011-07-10,10.642187486041667
26.859375,2011-07-11,18.721875011875
31.782291666666666,2011-07-12,21.528993058472224
15.291666666666666,2011-07-13,9.532291660520832
13.716666666666669,2011-07-14,9.65781248125
25.6125,2011-07-15,18.2484374446875
19.629166666666663,2011-07-16,14.514062460625
12.225,2011-07-17,7.475520802916667
10.275,2011-07-18,7.6026041297916676
16.2,2011-07-19,11.074999977083332
22.90520833333333,2011-07-20,20.482812528819444
23.5375,2011-07-21,21.162499905104166
15.1,2011-07-22,11.6338541153125
11.129166666666668,2011-07-23,8.330729173125
16.130208333333332,2011-07-24,11.623437518645837
20.1875,2011-07-25,14.985416621145832
17.185416666666665,2011-07-26,11.7145832828125
15.833333333333334,2011-07-27,12.642187533125002
34.78541666666667,2011-07-28,29.753124992187495
19.825,2011-07-29,15.889236109930556
10.525,2011-07-30,7.289062500625
13.8375,2011-07-31,12.3494791784375
21.120833333333334,2011-08-01,15.856944469791664
34.57083333333333,2011-08-02,24.0157985625
44.583333333333336,2011-08-03,39.21736128486111
24.722916666666663,2011-08-04,20.29010420368056
15.541666666666666,2011-08-05,10.5833333271875
16.920833333333334,2011-08-06,14.329687510833333
13.846875,2011-08-07,9.767187497777778
10.191666666666666,2011-08-08,7.3442708705555555
15.497916666666669,2011-08-09,8.461284713576388
20.98645833333333,2011-08-10,11.435590273020834
17.026041666666668,2011-08-11,9.443055572847223
13.8875,2011-08-12,10.38593748125
10.9,2011-08-13,9.957812507604167
8.6,2011-08-14,7.578645830833333
14.673958333333331,2011-08-15,9.6531249634375
17.953125,2011-08-16,11.84166667375
20.279166666666665,2011-08-17,13.111979171875
26.422916666666666,2011-08-18,18.18819445368056
24.929166666666664,2011-08-19,18.232812439375
21.34166666666667,2011-08-20,17.486979201458333
19.669791666666665,2011-08-21,14.925520825798612
26.06458333333333,2011-08-22,18.898263840555558
25.32326388888889,2011-08-23,20.87413193826389
18.008333333333333,2011-08-24,13.3567707590625
23.058333333333334,2011-08-25,14.603124956458332
16.45763888888889,2011-08-26,13.335416580729166
12.341666666666669,2011-08-27,8.843055521111111
13.427430555555556,2011-08-28,7.8968749721875
16.146874999999998,2011-08-29,9.394791676354169
20.383333333333333,2011-08-30,12.660416665208333
25.008333333333336,2011-08-31,18.38489580166667
32.975,2011-09-01,23.25208330145833
40.829166666666666,2011-09-02,26.599479178645836
31.897916666666664,2011-09-03,25.29202886597826
13.447916666666666,2011-09-04,12.681249984583332
16.382986111111112,2011-09-05,9.4138888553125
15.598958333333334,2011-09-06,9.4343749925
19.53125,2011-09-07,9.88611113236111
16.849999999999998,2011-09-08,10.8869791496875
15.645833333333334,2011-09-09,12.212499990833336
17.211458333333333,2011-09-10,13.514583294791668
10.339236111111113,2011-09-11,7.5406249734375
15.59513888888889,2011-09-12,8.751041609479167
20.258333333333333,2011-09-13,9.922395827708334
18.266666666666666,2011-09-14,8.979166667569444
27.603125,2011-09-15,16.404861177708334
33.2875,2011-09-16,22.17170140847222
13.611458333333331,2011-09-17,9.1692708575
8.042361111111111,2011-09-18,8.438541661041667
18.559722222222224,2011-09-19,15.153645803541666
17.333333333333332,2011-09-20,12.540104224895831
18.43263888888889,2011-09-21,12.792187516875002
21.815972222222225,2011-09-22,12.682812531458334
33.609027777777776,2011-09-23,20.327395898166667
34.75347222222222,2011-09-24,25.147499970375
30.75277777777778,2011-09-25,23.698541613541664
28.01354166666667,2011-09-26,18.06510421608333
33.15416666666667,2011-09-27,21.983437486562497
42.74583333333334,2011-09-28,29.970624988895835
47.175694444444446,2011-09-29,29.65260418052084
46.677083333333336,2011-09-30,29.78583332691667
44.17361111111112,2011-10-01,34.561145857875
43.79930555555556,2011-10-02,35.71802091191667
44.48194444444445,2011-10-03,29.885729137430555
26.934722222222224,2011-10-04,17.795833323333333
11.219097222222222,2011-10-05,7.1258333295
14.354861111111113,2011-10-06,6.957499990916666
15.317708333333334,2011-10-07,7.819062535791667
12.21875,2011-10-08,9.4116666751875
13.711805555555555,2011-10-09,9.990416644666666
21.53125,2011-10-10,11.326666672916666
14.052083333333334,2011-10-11,7.8406249860625
21.70833333333333,2011-10-12,12.698750060500002
27.17361111111111,2011-10-13,18.329583327
30.041666666666668,2011-10-14,17.147499998416667
23.76875,2011-10-15,16.837499964333333
29.8,2011-10-16,24.06083339066667
43.32222222222222,2011-10-17,33.14291656808333
21.079513888888886,2011-10-18,14.047500045416667
19.27013888888889,2011-10-19,11.049583328416666
25.70208333333333,2011-10-20,16.536458266375
32.87847222222222,2011-10-21,21.1583333255
32.32083333333333,2011-10-22,27.217083358666667
27.20486111111111,2011-10-23,22.130833205
30.690972222222225,2011-10-24,22.957083257416667
15.017361111111112,2011-10-25,12.825416636666668
13.993055555555555,2011-10-26,9.121666648
24.11805555555556,2011-10-27,13.507499945333334
30.83333333333333,2011-10-28,19.937187500791666
27.85763888888889,2011-10-29,21.79416662066667
22.650694444444444,2011-10-30,18.45083338408333
24.88055555555556,2011-10-31,17.26416668083333
26.46527777777777,2011-11-01,23.339166633416667
21.45208333333333,2011-11-02,16.27406250520833
16.697222222222223,2011-11-03,11.354062492666666
17.775000000000002,2011-11-04,9.879479159208334
25.98263888888889,2011-11-05,19.306354118729168
55.07986111111112,2011-11-06,47.70208338158333
64.49861111111112,2011-11-07,55.07791662183333
52.62847222222222,2011-11-08,42.41916665616667
33.3125,2011-11-09,24.340625038604163
43.09027777777778,2011-11-10,30.552083388916667
25.386805555555554,2011-11-11,23.00833332508333
41.60069444444444,2011-11-12,35.619583305
35.27430555555556,2011-11-13,32.83958323791666
51.48888888888889,2011-11-14,37.67708324591667
52.82986111111112,2011-11-15,41.37833340975
76.29166666666667,2011-11-16,58.30124988533333
41.83229166666667,2011-11-17,35.491284702916666
37.64791666666667,2011-11-18,30.082083368416665
47.06458333333333,2011-11-19,38.92083334916666
60.23333333333333,2011-11-20,54.880833577833336
82.72916666666667,2011-11-21,66.71614589725
79.66319444444444,2011-11-22,61.05250024808333
67.875,2011-11-23,55.18000019416667
43.15555555555556,2011-11-24,34.93208355958333
34.32638888888889,2011-11-25,27.61208333966667
25.28125,2011-11-26,15.671666737083331
21.44375,2011-11-27,16.074583296
32.979166666666664,2011-11-28,22.796666717416667
22.0,2011-11-29,17.882916593833333
24.92361111111111,2011-11-30,13.702083364083334
17.929861111111112,2011-12-01,14.409583334166667
20.610416666666666,2011-12-02,13.342395853541667
13.663194444444445,2011-12-03,9.860833315375
13.406597222222222,2011-12-04,9.685729178166666
14.544444444444444,2011-12-05,8.890416670958333
15.877777777777778,2011-12-06,9.822083336
14.745486111111113,2011-12-07,9.283437508770833
20.27638888888889,2011-12-08,10.73725695846528
18.0,2011-12-09,10.0940624939375
22.45486111111111,2011-12-10,16.315416713541666
21.031944444444445,2011-12-11,17.412500015833334
14.604861111111113,2011-12-12,10.457499958229166
10.44548611111111,2011-12-13,6.689062526631944
8.834722222222222,2011-12-14,7.6551041635
10.586805555555555,2011-12-15,7.736354164624999
8.495138888888889,2011-12-16,9.261250019680556
15.922222222222222,2011-12-17,13.703750018333333
12.12152777777778,2011-12-18,11.644479126083333
16.61111111111111,2011-12-19,14.420416661
17.65277777777778,2011-12-20,12.6039583126875
23.339583333333334,2011-12-21,20.193750024
25.33333333333333,2011-12-22,17.6578471708125
18.07361111111111,2011-12-23,13.658749968
18.59722222222222,2011-12-24,11.0062499828125
15.75,2011-12-25,12.467291649104167
21.097222222222225,2011-12-26,16.382916673
23.80208333333333,2011-12-27,18.74124998458333
15.370833333333332,2011-12-28,12.759166648333334
17.0,2011-12-29,10.293333350520834
19.0625,2011-12-30,12.1393750135
12.329861111111112,2011-12-31,10.821875018520831
8.245833333333334,2012-01-01,7.370000044125
10.141666666666667,2012-01-02,8.404583342625001
12.224305555555556,2012-01-03,8.209791689895832
17.009027777777778,2012-01-04,9.930416644541667
13.825347222222222,2012-01-05,8.809270835770834
20.70694444444444,2012-01-06,11.6941666415
16.774305555555554,2012-01-07,11.771770842708332
20.229166666666668,2012-01-08,14.705000003041668
25.5625,2012-01-09,19.832916764083333
31.05902777777777,2012-01-10,24.017916592166667
21.77430555555556,2012-01-11,14.46541666175
22.44236111111111,2012-01-12,15.3910416543125
25.60833333333333,2012-01-13,15.7193750556875
32.02986111111111,2012-01-14,21.16999990733333
40.35416666666666,2012-01-15,31.93208337625
45.09722222222222,2012-01-16,33.315000025500005
54.64930555555555,2012-01-17,40.83385396025
41.203472222222224,2012-01-18,36.320937554
13.411805555555556,2012-01-19,12.6627082681875
14.7875,2012-01-20,11.607395830020836
15.278472222222222,2012-01-21,12.502083296666669
16.441666666666666,2012-01-22,11.6789930084375
24.354166666666668,2012-01-23,15.491874967145831
26.32986111111111,2012-01-24,20.5259374065625
16.822222222222223,2012-01-25,16.4933333515
16.415972222222223,2012-01-26,14.9987499715
23.22430555555556,2012-01-27,16.272499958833333
27.663888888888888,2012-01-28,24.27541665225
39.390277777777776,2012-01-29,38.66083334291667
83.43958333333333,2012-01-30,79.22499993633333
75.44444444444444,2012-01-31,72.21208359383333
50.54166666666666,2012-02-01,38.64791668275
27.550347222222225,2012-02-02,19.88680556743056
32.57638888888889,2012-02-03,27.04333339525
76.63888888888889,2012-02-04,74.57708339683333
35.802083333333336,2012-02-05,33.082083288916664
57.85972222222222,2012-02-06,48.20833333316667
46.81597222222222,2012-02-07,38.5625000955
44.61388888888889,2012-02-08,35.127499993916665
42.12916666666667,2012-02-09,37.642395794
46.326388888888886,2012-02-10,41.14458338408333
52.96527777777778,2012-02-11,45.90416649183334
69.40277777777779,2012-02-12,64.85583346708334
55.3125,2012-02-13,50.08250012383333
23.803472222222226,2012-02-14,15.8622917191875
19.67708333333333,2012-02-15,13.59333332375
28.68958333333333,2012-02-16,22.55624994425
32.950694444444444,2012-02-17,28.625000016083334
16.580555555555556,2012-02-18,15.966666646666669
17.36111111111111,2012-02-19,12.4733332715
30.13888888888889,2012-02-20,21.08062496966667
35.03055555555556,2012-02-21,24.332499941
41.15972222222222,2012-02-22,30.188020897291665
33.15972222222222,2012-02-23,31.308749930166663
23.01736111111111,2012-02-24,21.22916677775
35.45555555555556,2012-02-25,28.7875
39.00694444444444,2012-02-26,30.79333337175
44.06388888888889,2012-02-27,36.02208337783333
40.29513888888889,2012-02-28,34.526458318875
34.40694444444444,2012-02-29,30.27114585225
27.719444444444445,2012-03-01,25.369166795500004
40.92361111111111,2012-03-02,34.681249964500005
49.37152777777778,2012-03-03,44.38291668916667
28.23333333333333,2012-03-04,25.268333379500003
11.243055555555555,2012-03-05,11.947500034
29.032638888888886,2012-03-06,23.78083333175
31.42569444444445,2012-03-07,26.544166596833332
32.74583333333333,2012-03-08,18.17531249120833
42.641666666666666,2012-03-09,24.386874941
40.75138888888889,2012-03-10,28.460833391
26.2875,2012-03-11,21.29916672275
49.07986111111112,2012-03-12,37.257083209166666
45.24861111111111,2012-03-13,38.24635427002084
51.6875,2012-03-14,42.18791659683333
80.77361111111111,2012-03-15,54.442638942916666
83.34444444444445,2012-03-16,67.58458337766668
54.427083333333336,2012-03-17,44.24875022525
20.599652777777777,2012-03-18,19.704166611166663
32.49305555555556,2012-03-19,26.087083236416664
45.23611111111112,2012-03-20,33.20875005725
80.92152777777778,2012-03-21,52.751250108
71.10277777777777,2012-03-22,49.80750001291667
58.520833333333336,2012-03-23,40.18624997133333
61.74652777777778,2012-03-24,46.32374997108334
33.02430555555556,2012-03-25,27.622083286416668
40.36875,2012-03-26,24.675833379833332
50.47708333333333,2012-03-27,30.05833334125
77.29166666666667,2012-03-28,52.62791678091667
56.53125,2012-03-29,42.11874993394444
29.11111111111111,2012-03-30,22.420000068333334
31.293055555555554,2012-03-31,21.81260409960417
22.256944444444443,2012-04-01,15.746666630166668
37.02430555555556,2012-04-02,23.986666699166665
80.60416666666667,2012-04-03,54.455833212
55.34027777777778,2012-04-04,44.09291672708333
50.888888888888886,2012-04-05,40.58458315475
39.80694444444445,2012-04-06,31.715833378416665
22.79236111111111,2012-04-07,18.118333413
19.13020833333333,2012-04-08,14.012083284250002
15.104166666666666,2012-04-09,14.7750000475
14.079861111111112,2012-04-10,12.85916668575
18.94375,2012-04-11,14.341875042229168
28.222222222222225,2012-04-12,23.701354159937495
38.19791666666666,2012-04-13,31.634166749166667
32.15625,2012-04-14,28.669479193520832
15.894444444444446,2012-04-15,11.160833323333334
20.03576388888889,2012-04-16,11.496249954083334
35.04513888888889,2012-04-17,19.18041662383333
15.075,2012-04-18,11.719166671333332
17.146527777777777,2012-04-19,12.511666689333332
